Date,Symbol,Open,High,Low,Close,Volume,Data_Source,Daily_Return,SMA_20,SMA_50,SMA_200,Rolling_Volume_20,Volatility_20,Drawdown,Trend_Signal,Long_Term_Trend,Return_ZScore,Return_Anomaly,Volatility_Spike,High_Volume_Event,Risk_Score,Event_Label
2023-08-08,AAPL,179.69000244140625,180.27000427246094,177.5800018310547,179.8000030517578,67823000,yfinance,0.005311696482092065,191.26300125122071,187.36320037841796,160.3685998916626,57371070.0,0.014019873527943651,-0.08475436067769992,Short-term upward,Above long MA,0.4243824596996004,False,False,False,41.8,normal
2023-08-09,AAPL,180.8699951171875,180.92999267578125,177.00999450683594,178.19000244140625,60378500,yfinance,-0.00895439701348677,190.68400115966796,187.41840057373048,160.5425999069214,57352485.0,0.013842464076324383,-0.09294983349705432,Short-term upward,Above long MA,-0.8635842039971131,False,False,False,48.4,normal
2023-08-10,AAPL,179.47999572753906,180.75,177.60000610351562,177.97000122070312,54686900,yfinance,-0.0012346440186814522,190.05550155639648,187.43180053710938,160.69609989166258,58019715.0,0.013749710343103188,-0.09406971755977123,Short-term upward,Above long MA,-0.16806265645716803,False,False,False,38.0,normal
2023-08-11,AAPL,177.32000732421875,178.6199951171875,176.5500030517578,177.7899932861328,52036700,yfinance,-0.0010114509936260951,189.4105010986328,187.44260040283203,160.83779987335205,58540740.0,0.013727328995063872,-0.0949860216441013,Short-term upward,Above long MA,-0.14631743088457294,False,False,False,37.7,normal
2023-08-14,AAPL,177.97000122070312,179.69000244140625,177.30999755859375,179.4600067138672,43675600,yfinance,0.009393180104611876,188.68400115966796,187.43000061035156,160.97339992523194,58198510.0,0.013203041545745113,-0.08648506234821307,Short-term upward,Above long MA,0.7826550914763167,False,False,False,44.5,normal
2023-08-15,AAPL,178.8800048828125,179.47999572753906,177.0500030517578,177.4499969482422,43622600,yfinance,-0.01120032146677552,187.87000122070313,187.36000061035156,161.11389987945557,57965230.0,0.013290136548397401,-0.09671672331461445,Short-term upward,Above long MA,-1.0371730412224762,False,False,False,49.0,normal
2023-08-16,AAPL,177.1300048828125,178.5399932861328,176.5,176.57000732421875,46964900,yfinance,-0.004959085033290345,186.9435012817383,187.29980072021485,161.27274990081787,56288110.0,0.013018125753140802,-0.1011961818928464,Short-term downward,Above long MA,-0.4644311862893343,False,False,False,41.5,normal
2023-08-17,AAPL,177.13999938964844,177.50999450683594,173.47999572753906,174.0,66062900,yfinance,-0.014555174817995509,185.98700103759765,187.1956005859375,161.36404987335206,56612195.0,0.013149383008302734,-0.11427842859247783,Short-term downward,Above long MA,-1.2992065292601283,False,False,False,52.1,normal
2023-08-18,AAPL,172.3000030517578,175.10000610351562,171.9600067138672,174.49000549316406,61172200,yfinance,0.0028161235239314575,185.11450119018554,187.1290005493164,161.4697999191284,56073220.0,0.013264617793166721,-0.11178412723958364,Short-term downward,Above long MA,0.22355804769128296,False,False,False,39.7,normal
2023-08-21,AAPL,175.07000732421875,176.1300048828125,173.74000549316406,175.83999633789062,46311900,yfinance,0.007736780344014926,184.26900100708008,187.03440032958986,161.59574993133546,56119925.0,0.013411155290044958,-0.10491219613396885,Short-term downward,Above long MA,0.6567781984859379,False,False,False,46.0,normal
2023-08-22,AAPL,177.05999755859375,177.67999267578125,176.25,177.22999572753906,42038900,yfinance,0.007904910251348207,183.44950103759766,186.9598001098633,161.75674991607667,56357710.0,0.013551732114480816,-0.09783660737733146,Short-term downward,Above long MA,0.6693376863247253,False,False,False,45.6,normal
2023-08-23,AAPL,178.52000427246094,181.5500030517578,178.3300018310547,181.1199951171875,52722800,yfinance,0.021948877071738204,182.78050079345704,186.90640014648437,161.96794986724854,56620255.0,0.01466429954821361,-0.07803513397403417,Short-term downward,Above long MA,1.885860948404058,False,False,False,55.1,normal
2023-08-24,AAPL,180.6699981689453,181.10000610351562,176.00999450683594,176.3800048828125,54945800,yfinance,-0.02617044148719283,181.9385009765625,186.76780029296876,162.15794986724853,56994535.0,0.0155137957834331,-0.10216336155361427,Short-term downward,Above long MA,-2.2242239921987137,False,False,False,63.4,normal
2023-08-25,AAPL,177.3800048828125,179.14999389648438,175.82000732421875,178.61000061035156,51449600,yfinance,0.01264313224744873,181.07750091552734,186.66100036621094,162.35639987945558,57152445.0,0.015462279151004779,-0.09081189419713176,Short-term downward,Above long MA,1.0484405185916585,False,False,False,57.0,normal
2023-08-28,AAPL,180.08999633789062,180.58999633789062,178.5500030517578,180.19000244140625,43820700,yfinance,0.008846099466185864,180.26450119018554,186.54460052490234,162.5598498916626,57402275.0,0.01566092709568065,-0.0827691257797265,Short-term downward,Above long MA,0.7466221118556325,False,False,False,53.8,normal
2023-08-29,AAPL,179.6999969482422,184.89999389648438,179.5,184.1199951171875,53003900,yfinance,0.02181027039532446,179.69000091552735,186.52860046386718,162.8060998916626,58293715.0,0.0167050739172116,-0.06276407239804238,Short-term downward,Above long MA,1.778308251021189,False,False,False,63.1,normal
2023-08-30,AAPL,184.94000244140625,187.85000610351562,184.74000549316406,187.64999389648438,60813900,yfinance,0.019172272827023162,179.44350051879883,186.58140045166016,163.00999988555907,58814945.0,0.017121702792071314,-0.04479512949076969,Short-term downward,Above long MA,1.4984781459422307,False,False,False,61.0,normal
2023-08-31,AAPL,187.83999633789062,189.1199951171875,187.47999572753906,187.8699951171875,60794500,yfinance,0.001172401960345848,179.27850036621095,186.65960021972657,163.20084987640382,58792910.0,0.01706594194680914,-0.04367524542805268,Short-term downward,Above long MA,0.02540876717776526,False,False,False,43.3,normal
2023-09-01,AAPL,189.49000549316406,189.9199981689453,188.27999877929688,189.4600067138672,45766500,yfinance,0.008463361036912254,179.6520004272461,186.7088003540039,163.40674991607665,55283395.0,0.013022958106216433,-0.03558152376157386,Short-term downward,Above long MA,0.5992248844695672,False,False,False,33.3,normal
2023-09-05,AAPL,188.27999877929688,189.97999572753906,187.61000061035156,189.6999969482422,45280000,yfinance,0.0012667065653462206,180.19449996948242,186.76920043945313,163.6050499343872,52668590.0,0.012207746678958797,-0.03435988854598149,Short-term downward,Above long MA,0.0307585982186723,False,False,False,21.5,normal
2023-09-06,AAPL,188.39999389648438,188.85000610351562,181.47000122070312,182.91000366210938,81755800,yfinance,-0.03579332311737149,180.35,186.7220004272461,163.7756499862671,53365230.0,0.014953075321886451,-0.06892335707034969,Short-term downward,Above long MA,-2.7771951970704523,True,False,False,56.4,abnormal_return
2023-09-07,AAPL,175.17999267578125,178.2100067138672,173.5399932861328,177.55999755859375,112488800,yfinance,-0.029249390390909014,180.31849975585936,186.5120004272461,163.90984996795655,55970745.0,0.016290465080471214,-0.096156781283256,Short-term downward,Above long MA,-2.1514708456591145,False,False,True,66.5,high_volume
2023-09-08,AAPL,178.35000610351562,180.24000549316406,177.7899932861328,178.17999267578125,65551300,yfinance,0.0034917499758519988,180.3289993286133,186.2906002807617,164.04429996490478,56513965.0,0.01630664916884955,-0.09300078674612788,Short-term downward,Above long MA,0.28976382273549967,False,False,False,51.9,normal
2023-09-11,AAPL,180.07000732421875,180.3000030517578,177.33999633789062,179.36000061035156,58953100,yfinance,0.006622561359722834,180.40749969482422,186.08600036621092,164.20104999542235,56859785.0,0.016366374004230737,-0.08699412880313384,Short-term downward,Above long MA,0.5190908625267824,False,False,False,54.6,normal
2023-09-12,AAPL,179.49000549316406,180.1300048828125,174.82000732421875,176.3000030517578,90370200,yfinance,-0.017060646455066664,180.24949951171874,185.73260040283202,164.33165004730225,59194515.0,0.016681541509185084,-0.10257059918302369,Short-term downward,Above long MA,-1.2059084607784303,False,False,False,66.0,normal
2023-09-13,AAPL,176.50999450683594,177.3000030517578,173.97999572753906,174.2100067138672,84267900,yfinance,-0.011854771989295187,180.0875,185.36760040283204,164.4473500442505,61226780.0,0.016703737285816585,-0.11320942010619872,Short-term downward,Above long MA,-0.8087430229220927,False,False,False,63.6,normal
2023-09-14,AAPL,174.0,176.10000610351562,173.5800018310547,175.74000549316406,60895800,yfinance,0.008782496529087691,180.04599990844727,185.0558004760742,164.58550006866454,61923325.0,0.016805418594812688,-0.10542118491625374,Short-term downward,Above long MA,0.7020655475877032,False,False,False,61.9,normal
2023-09-15,AAPL,176.47999572753906,176.5,173.82000732421875,175.00999450683594,109259500,yfinance,-0.004153926047057777,180.09649963378905,184.71980041503906,164.73945003509522,64083155.0,0.01649258042592844,-0.10913719915737619,Short-term downward,Above long MA,-0.25125291962340657,False,False,True,54.3,high_volume
2023-09-18,AAPL,176.47999572753906,179.3800048828125,176.1699981689453,177.97000122070312,67257600,yfinance,0.016913358132535583,180.270499420166,184.4656005859375,164.923450050354,64387425.0,0.016896680662693953,-0.09406971755977123,Short-term downward,Above long MA,1.297593464549821,False,False,False,66.6,normal
2023-09-19,AAPL,177.52000427246094,179.6300048828125,177.1300048828125,179.07000732421875,51826900,yfinance,0.006180851244426799,180.43199996948243,184.27480072021484,165.0786500930786,64663175.0,0.01686819228354687,-0.0884702972461866,Short-term downward,Above long MA,0.49767132177862644,False,False,False,57.0,normal
2023-09-20,AAPL,179.25999450683594,179.6999969482422,175.39999389648438,175.49000549316406,58436200,yfinance,-0.01999219123598317,180.34500045776366,184.02300079345704,165.21455013275147,65483040.0,0.01741577763647056,-0.10669377338091979,Short-term downward,Above long MA,-1.3872721014552765,False,False,False,70.3,normal
2023-09-21,AAPL,174.5500030517578,176.3000030517578,173.86000061035156,173.92999267578125,63149100,yfinance,-0.008889468166570769,179.98550033569336,183.70620056152345,165.3451501083374,66004355.0,0.016687737343727145,-0.11463479064544946,Short-term downward,Above long MA,-0.560400656227927,False,False,False,60.3,normal
2023-09-22,AAPL,174.6699981689453,177.0800018310547,174.0500030517578,174.7899932861328,56725400,yfinance,0.0049445216268977354,179.90599975585937,183.39120056152345,165.485950050354,66093335.0,0.01572776851115848,-0.11025708322009309,Short-term downward,Above long MA,0.45088354736222375,False,False,False,53.6,normal
2023-09-25,AAPL,174.1999969482422,176.97000122070312,174.14999389648438,176.0800018310547,46172700,yfinance,0.00738033408360006,179.77949981689454,183.0990005493164,165.65180004119873,65829490.0,0.015542148823234516,-0.1036904832457406,Short-term downward,Above long MA,0.6201345176995361,False,False,False,54.3,normal
2023-09-26,AAPL,174.82000732421875,175.1999969482422,171.66000366210938,171.9600067138672,64588900,yfinance,-0.023398427273646605,179.36800003051758,182.65840057373046,165.80690006256103,66867900.0,0.016170693416965136,-0.12466271628819248,Short-term downward,Above long MA,-1.5732968347572838,False,False,False,67.2,normal
2023-09-27,AAPL,172.6199951171875,173.0399932861328,169.0500030517578,170.42999267578125,66921800,yfinance,-0.008897499292564004,178.68349990844726,182.19240051269531,165.94580005645753,67563795.0,0.015198619966674902,-0.13245102915077323,Short-term downward,Above long MA,-0.5097745786950318,False,False,False,54.0,normal
2023-09-28,AAPL,169.33999633789062,172.02999877929688,167.6199951171875,170.69000244140625,56294400,yfinance,0.0015256103784480057,177.83550033569335,181.70420043945313,166.088450050354,67337820.0,0.014282805909353333,-0.13112748743703373,Short-term downward,Above long MA,0.2439928003263529,False,False,False,45.9,normal
2023-09-29,AAPL,172.02000427246094,173.07000732421875,170.33999633789062,171.2100067138672,51861100,yfinance,0.003046483478957418,177.00250091552735,181.26580047607422,166.22205005645753,66891150.0,0.014328931152194118,-0.1284804816821904,Short-term downward,Above long MA,0.35457418088100423,False,False,False,47.7,normal
2023-10-02,AAPL,171.22000122070312,174.3000030517578,170.92999267578125,173.75,52164500,yfinance,0.014835542237771948,176.21700057983398,180.9020004272461,166.363450050354,67211050.0,0.014699193108348175,-0.11555101705714388,Short-term downward,Above long MA,1.1785313436798603,False,False,False,57.6,normal
2023-10-03,AAPL,172.25999450683594,173.6300048828125,170.82000732421875,172.39999389648438,49594600,yfinance,-0.007769819300809333,175.35200042724608,180.49500030517578,166.50939998626708,67426780.0,0.014660660738803878,-0.12242302583539444,Short-term downward,Above long MA,-0.46170708460337817,False,False,False,49.3,normal
2023-10-04,AAPL,171.08999633789062,174.2100067138672,170.97000122070312,173.66000366210938,53020300,yfinance,0.00730864159068112,174.8895004272461,180.09580047607423,166.69520000457763,65990005.0,0.012907415427180163,-0.11600913026299098,Short-term downward,Above long MA,0.6173862094970478,False,False,False,44.9,normal
2023-10-05,AAPL,173.7899932861328,175.4499969482422,172.67999267578125,174.91000366210938,48527900,yfinance,0.007197972898999483,174.7570007324219,179.70400054931642,166.897200050354,62791960.0,0.011421077455839678,-0.10964618793966108,Short-term downward,Above long MA,0.6124468928497433,False,False,False,39.8,normal
2023-10-06,AAPL,173.8000030517578,177.99000549316406,173.17999267578125,177.49000549316406,57266700,yfinance,0.014750453244736894,174.722501373291,179.38940063476562,167.1228001022339,62377730.0,0.011905210670859702,-0.09651306566359186,Short-term downward,Above long MA,1.1348732110014486,False,False,False,45.6,normal
2023-10-09,AAPL,176.80999755859375,179.0500030517578,175.8000030517578,178.99000549316406,42390800,yfinance,0.008451180086631815,174.70400161743163,179.05260070800782,167.3562501144409,61549615.0,0.01196663338209963,-0.08887753487559602,Short-term downward,Above long MA,0.671749959095411,False,False,False,39.4,normal
2023-10-10,AAPL,178.10000610351562,179.72000122070312,177.9499969482422,178.38999938964844,43698000,yfinance,-0.00335217657467779,174.80850143432616,178.69140075683595,167.57095012664794,59216005.0,0.011314964329141123,-0.09193177825984866,Short-term downward,Above long MA,-0.14857181840430783,False,False,False,30.3,normal
2023-10-11,AAPL,178.1999969482422,179.85000610351562,177.60000610351562,179.8000030517578,47551100,yfinance,0.007904051050695804,175.0880012512207,178.37520080566406,167.80880016326904,57380165.0,0.011024501915280899,-0.08475436067769992,Short-term downward,Above long MA,0.6534084460850406,False,False,False,35.7,normal
2023-10-12,AAPL,180.07000732421875,182.33999633789062,179.0399932861328,180.7100067138672,56743100,yfinance,0.005061199369654101,175.33650131225585,178.1378009033203,168.05305019378662,57172530.0,0.010928567683377676,-0.08012212002488317,Short-term downward,Above long MA,0.4511898002572959,False,False,False,31.8,normal
2023-10-13,AAPL,181.4199981689453,181.92999267578125,178.13999938964844,178.85000610351562,51427100,yfinance,-0.01029273721015711,175.52850189208985,177.8914010620117,168.2971502304077,54280910.0,0.011177681106761272,-0.0895901813089035,Short-term downward,Above long MA,-0.6582546464616953,False,False,False,37.4,normal
2023-10-16,AAPL,176.75,179.0800018310547,176.50999450683594,178.72000122070312,52517000,yfinance,-0.0007268933652552212,175.56600189208984,177.8260009765625,168.5605502319336,53543880.0,0.010546110252411707,-0.09025195216577331,Short-term downward,Above long MA,0.02654007179447138,False,False,False,25.3,normal
2023-10-17,AAPL,176.64999389648438,178.4199981689453,174.8000030517578,177.14999389648438,57549400,yfinance,-0.0087847320585005,175.47000122070312,177.79200073242188,168.79825019836426,53830005.0,0.010634704515697039,-0.09824384500674077,Short-term downward,Above long MA,-0.5400824642093953,False,False,False,35.2,normal
2023-10-18,AAPL,175.5800018310547,177.5800018310547,175.11000061035156,175.83999633789062,54764400,yfinance,-0.007394849583563845,175.48750076293945,177.71280059814453,169.0278002166748,53646415.0,0.009755214924469829,-0.10491219613396885,Short-term downward,Above long MA,-0.4252955456221701,False,False,False,32.5,normal
2023-10-19,AAPL,176.0399932861328,177.83999633789062,175.19000244140625,175.4600067138672,59302900,yfinance,-0.002160996541954341,175.56400146484376,177.65820068359375,169.27975025177003,53454105.0,0.009540917276364911,-0.10684647778286882,Short-term downward,Above long MA,-0.03910298717735649,False,False,False,25.6,normal
2023-10-20,AAPL,175.30999755859375,175.4199981689453,172.63999938964844,172.8800048828125,64244000,yfinance,-0.014704215959948308,175.46850204467773,177.55640075683593,169.5123502731323,53830035.0,0.010054934642550159,-0.11997960005893804,Short-term downward,Above long MA,-0.9311279934242767,False,False,False,41.4,normal
2023-10-23,AAPL,170.91000366210938,174.00999450683594,169.92999267578125,173.0,55980100,yfinance,0.0006940948276166203,175.314501953125,177.46060089111327,169.752250289917,54320405.0,0.009888881183180664,-0.1193687824511418,Short-term downward,Above long MA,0.19351517320518752,False,False,False,30.4,normal
2023-10-24,AAPL,173.0500030517578,173.6699981689453,171.4499969482422,173.44000244140625,43816600,yfinance,0.0025433667133309967,175.38850173950195,177.34020080566407,169.97135032653807,53281790.0,0.0083561644215531,-0.11712901432570788,Short-term downward,Above long MA,0.3287021769304589,False,False,False,26.0,normal
2023-10-25,AAPL,171.8800048828125,173.05999755859375,170.64999389648438,171.10000610351562,57157000,yfinance,-0.013491676112499795,175.42200241088867,177.21320098876953,170.17610038757323,52793550.0,0.008683715170329117,-0.12904042371354896,Short-term downward,Above long MA,-0.8207447744081064,False,False,False,35.3,normal
2023-10-26,AAPL,170.3699951171875,171.3800048828125,165.6699981689453,166.88999938964844,70625300,yfinance,-0.02460553222493822,175.23200225830078,177.01960083007813,170.35690040588378,53510095.0,0.010295170883638462,-0.1504708476344837,Short-term downward,Above long MA,-1.5901450753687392,False,False,False,49.3,normal
2023-10-27,AAPL,166.91000366210938,168.9600067138672,166.8300018310547,168.22000122070312,58499100,yfinance,0.007969332110484562,175.08250198364257,176.90400085449218,170.5305503845215,53841995.0,0.010456469455926643,-0.1437006676817445,Short-term downward,Above long MA,0.7101203185129561,False,False,False,41.7,normal
2023-10-30,AAPL,169.02000427246094,171.1699981689453,168.8699951171875,170.2899932861328,51131000,yfinance,0.012305267212035398,174.9095016479492,176.82000061035157,170.7149503326416,53790320.0,0.010270631050964193,-0.1331636755840807,Short-term downward,Above long MA,1.0380482095529007,False,False,False,44.0,normal
2023-10-31,AAPL,169.35000610351562,170.89999389648438,167.89999389648438,170.77000427246094,44846000,yfinance,0.0028187856318813154,174.82800216674804,176.71860076904298,170.8950003814697,53552890.0,0.010173296070709043,-0.1307202498076243,Short-term downward,Above long MA,0.276944453110234,False,False,False,33.5,normal
2023-11-01,AAPL,171.0,174.22999572753906,170.1199951171875,173.97000122070312,56934900,yfinance,0.018738635990994235,174.84350204467773,176.65340087890624,171.0851503753662,53748620.0,0.01092398957826747,-0.11443113299442687,Short-term downward,Above long MA,1.4891859439657968,False,False,False,46.4,normal
2023-11-02,AAPL,175.52000427246094,177.77999877929688,175.4600067138672,177.57000732421875,77334800,yfinance,0.020693257908003027,174.97650222778321,176.58240112304688,171.29695037841796,55188965.0,0.011766791033128686,-0.09610582803418244,Short-term downward,Above long MA,1.5737406183114466,False,False,False,47.3,normal
2023-11-03,AAPL,174.24000549316406,176.82000732421875,173.35000610351562,176.64999389648438,79829200,yfinance,-0.005181130764130404,174.93450164794922,176.5878009033203,171.5038503265381,56317090.0,0.01136201940620099,-0.10078902193607275,Short-term downward,Above long MA,-0.391121182526832,False,False,False,35.6,normal
2023-11-06,AAPL,176.3800048828125,179.42999267578125,176.2100067138672,179.22999572753906,63841300,yfinance,0.014605162299448304,174.94650115966797,176.60020080566406,171.71065032958984,57389615.0,0.011686637801863286,-0.08765589966000353,Short-term downward,Above long MA,1.0828964776112144,False,False,False,43.0,normal
2023-11-07,AAPL,179.17999267578125,182.44000244140625,178.97000122070312,181.82000732421875,70530000,yfinance,0.014450770844278482,175.11800155639648,176.63280090332032,171.91420036315918,58731215.0,0.012078724676192568,-0.07447182413486086,Short-term downward,Above long MA,1.0589449630176762,False,False,False,42.5,normal
2023-11-08,AAPL,182.35000610351562,183.4499969482422,181.58999633789062,182.88999938964844,49340300,yfinance,0.005884897273828127,175.27250137329102,176.60820098876954,172.11600036621093,58820675.0,0.01202650085752357,-0.06902518589586104,Short-term downward,Above long MA,0.39836029273352647,False,False,False,33.1,normal
2023-11-09,AAPL,182.9600067138672,184.1199951171875,181.80999755859375,182.41000366210938,53763500,yfinance,-0.0026245050529877245,175.3575012207031,176.50340118408204,172.31875038146973,58671695.0,0.012010028987454421,-0.07146853399968167,Short-term downward,Above long MA,-0.24509754715825038,False,False,False,30.8,normal
2023-11-10,AAPL,183.97000122070312,186.57000732421875,183.52999877929688,186.39999389648438,66133400,yfinance,0.02187374680264753,175.73500061035156,176.47400115966798,172.5309503173828,59407010.0,0.012621674019566235,-0.05115807181409959,Short-term downward,Above long MA,1.5397262486453642,False,False,False,43.3,normal
2023-11-13,AAPL,185.82000732421875,186.02999877929688,184.2100067138672,184.8000030517578,43627500,yfinance,-0.008583642151914983,176.03900070190429,176.38080108642578,172.7253003692627,58962535.0,0.012836211526620638,-0.05930259138438032,Short-term downward,Above long MA,-0.7154345071739385,False,False,False,38.9,normal
2023-11-14,AAPL,187.6999969482422,188.11000061035156,186.3000030517578,187.44000244140625,60108400,yfinance,0.01428571074703422,176.5535011291504,176.33560119628908,172.94750038146972,59090485.0,0.012876014398091652,-0.045864060304413035,Short-term upward,Above long MA,0.969532419024077,False,False,False,39.6,normal
2023-11-15,AAPL,187.85000610351562,189.5,187.77999877929688,188.00999450683594,53790500,yfinance,0.003040930740533243,177.16200103759766,176.43760101318358,173.16610038757324,59041790.0,0.012646015163630444,-0.042962598994745194,Short-term upward,Above long MA,0.1454647700327485,False,False,False,26.8,normal
2023-11-16,AAPL,189.57000732421875,190.9600067138672,188.64999389648438,189.7100067138672,54412900,yfinance,0.009042137421952035,177.87450103759767,176.68060119628908,173.38750045776368,58797290.0,0.012633554127317124,-0.03430893529690793,Short-term upward,Above long MA,0.6162085473025701,False,False,False,32.1,normal
2023-11-17,AAPL,190.25,190.3800048828125,188.57000732421875,189.69000244140625,50922700,yfinance,-0.0001054465855937492,178.71500091552736,176.91080139160155,173.58185043334962,58131225.0,0.011897003151567427,-0.03441076412241917,Short-term upward,Above long MA,-0.10936997424709746,False,False,False,21.7,normal
2023-11-20,AAPL,189.88999938964844,191.91000366210938,189.8800048828125,191.4499969482422,46505100,yfinance,0.009278267089376957,179.63750076293945,177.1526013183594,173.76660041809083,57657475.0,0.011899048675458471,-0.025451769293319604,Short-term upward,Above long MA,0.6304216341150854,False,False,False,28.3,normal
2023-11-21,AAPL,191.41000366210938,191.52000427246094,189.74000549316406,190.63999938964844,38134500,yfinance,-0.004230856994020926,180.49750061035155,177.43940124511718,173.96115043640137,57373370.0,0.01207221579779452,-0.0295749434912157,Short-term upward,Above long MA,-0.41238589333047593,False,False,False,26.6,normal
2023-11-22,AAPL,191.49000549316406,192.92999267578125,190.8300018310547,191.30999755859375,39617700,yfinance,0.0035144679557825853,181.50800018310548,177.78140106201172,174.14445045471192,56496405.0,0.011288925943926966,-0.026164415726627088,Short-term upward,Above long MA,0.22497455349570747,False,False,False,21.0,normal
2023-11-24,AAPL,190.8699951171875,190.89999389648438,189.25,189.97000122070312,24048300,yfinance,-0.0070043194552873445,182.6620002746582,178.0660009765625,174.3347004699707,54167555.0,0.009319763648571665,-0.0329854712558042,Short-term upward,Above long MA,-0.5949491645076179,False,False,False,21.9,normal
2023-11-27,AAPL,189.9199981689453,190.6699981689453,188.89999389648438,189.7899932861328,40552600,yfinance,-0.0009475597905649336,183.7404998779297,178.36160095214845,174.52930046081542,53270230.0,0.00945994733309423,-0.03390177534013428,Short-term upward,Above long MA,-0.0972982067504062,False,False,False,14.9,normal
2023-11-28,AAPL,189.77999877929688,191.0800018310547,189.39999389648438,190.39999389648438,38415400,yfinance,0.003214082048213829,184.74599990844726,178.61020080566405,174.72625045776368,52634450.0,0.009363647398853422,-0.030796656379443843,Short-term upward,Above long MA,0.25063037785858955,False,False,False,16.8,normal
2023-11-29,AAPL,190.89999389648438,192.08999633789062,188.97000122070312,189.3699951171875,43014200,yfinance,-0.0054096576277038455,185.6759994506836,178.81620056152343,174.90385040283203,52542860.0,0.009669812375383797,-0.03603971464005684,Short-term upward,Above long MA,-0.4463096870652465,False,False,False,22.3,normal
2023-11-30,AAPL,189.83999633789062,190.32000732421875,188.19000244140625,189.9499969482422,48794400,yfinance,0.0030627968844576525,186.47499923706056,179.105400390625,175.08760040283204,52135835.0,0.009137617762731953,-0.03308730008131544,Short-term upward,Above long MA,0.2100726540930684,False,False,False,15.4,normal
2023-12-01,AAPL,190.3300018310547,191.55999755859375,189.22999572753906,191.24000549316406,45704800,yfinance,0.006791305952341675,187.15849914550782,179.45160064697265,175.2671504211426,50554335.0,0.008329416219827438,-0.026520700106962947,Short-term upward,Above long MA,0.5186350585680569,False,False,False,15.2,normal
2023-12-04,AAPL,189.97999572753906,190.0500030517578,187.4499969482422,189.42999267578125,43389500,yfinance,-0.00946461391650355,187.79749908447266,179.7444006347656,175.44575035095215,48732350.0,0.008621055858176135,-0.035734305836158775,Short-term upward,Above long MA,-0.9863791302335881,False,False,False,23.8,normal
2023-12-05,AAPL,190.2100067138672,194.39999389648438,190.17999267578125,193.4199981689453,66628400,yfinance,0.02106321938149014,188.50699920654296,180.09120056152344,175.65010032653808,48871705.0,0.009161564838582565,-0.015423765977940818,Short-term upward,Above long MA,1.7994297396284766,False,False,False,27.9,normal
2023-12-06,AAPL,194.4499969482422,194.75999450683594,192.11000061035156,192.32000732421875,41089700,yfinance,-0.0056870585003612195,189.03199920654296,180.49840057373046,175.8693003845215,47399690.0,0.009041771333598214,-0.021023108618889674,Short-term upward,Above long MA,-0.6694918975653689,False,False,False,19.5,normal
2023-12-07,AAPL,193.6300048828125,195.0,193.58999633789062,194.27000427246094,47477700,yfinance,0.010139334827264257,189.6009994506836,180.97520080566406,176.09610038757324,47306560.0,0.009166128526753236,-0.011096934129022129,Short-term upward,Above long MA,0.7755527655090021,False,False,False,20.6,normal
2023-12-08,AAPL,194.1999969482422,195.99000549316406,193.6699981689453,195.7100067138672,53406400,yfinance,0.00741237663940475,190.2659996032715,181.4756008911133,176.32765045166016,47288705.0,0.009112987978869086,-0.0037668121449243586,Short-term upward,Above long MA,0.5224868833161138,False,False,False,15.5,normal
2023-12-11,AAPL,193.11000061035156,193.49000549316406,191.4199981689453,193.17999267578125,60943700,yfinance,-0.012927361664163084,190.60499954223633,181.91500061035157,176.56000038146973,47029220.0,0.008748127449200947,-0.016645478866169072,Short-term upward,Above long MA,-1.3564749152695146,False,False,False,23.4,normal
2023-12-12,AAPL,193.0800018310547,194.72000122070312,191.72000122070312,194.7100067138672,52696900,yfinance,0.007920147510585007,191.1004997253418,182.3342007446289,176.79395042419435,47482690.0,0.008489260711465909,-0.008857166003588324,Short-term upward,Above long MA,0.5985931621925689,False,False,False,14.0,normal
2023-12-13,AAPL,195.08999633789062,198.0,194.85000610351562,197.9600067138672,70404200,yfinance,0.016691489332522957,191.62649993896486,182.84540100097655,177.04670043945313,47997480.0,0.008677771303209304,0.0,Short-term upward,Above long MA,1.3857794455096784,False,False,False,20.2,normal
2023-12-14,AAPL,198.02000427246094,199.6199951171875,196.16000366210938,198.11000061035156,66831600,yfinance,0.000757697976345284,192.13150024414062,183.33440093994142,177.3107004547119,48649535.0,0.008689026463191966,0.0,Short-term upward,Above long MA,-0.12658962806649635,False,False,False,5.4,normal
2023-12-15,AAPL,197.52999877929688,198.39999389648438,197.0,197.57000732421875,128538400,yfinance,-0.002725724519050843,192.5245002746582,183.7876010131836,177.56900047302247,52355810.0,0.008632037252634044,-0.002725724519050843,Short-term upward,Above long MA,-0.4745811762009439,False,False,True,11.8,high_volume
2023-12-18,AAPL,196.08999633789062,196.6300048828125,194.38999938964844,195.88999938964844,55751900,yfinance,-0.008503355126233125,192.83450012207032,184.1556008911133,177.79330047607422,52597270.0,0.008941971075473232,-0.01120590184172221,Short-term upward,Above long MA,-1.0037579766259037,False,False,False,21.7,normal
2023-12-19,AAPL,196.16000366210938,196.9499969482422,195.88999938964844,196.94000244140625,40714100,yfinance,0.005360166700849378,193.1090003967285,184.51460083007814,178.00885047912598,52307720.0,0.008807902296689235,-0.005905800642777792,Short-term upward,Above long MA,0.33055732509697394,False,False,False,11.2,normal
